Code,Name,Beta,Sharpe,Treynor,Drawdown,HHI,StdDev
150480,Franklin India Balanced Advantage Fund- Growth,-0.318919648,0.873007556,-2.061498569,-0.149219681,0.004696863,0.047440149
135784,Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth,-0.781753563,1.24018284,-2.062263551,-0.409542019,0.002230846,0.081889468
143994,Kotak FMP Series 232- Regular Plan- Growth Option,-0.283447932,1.763983095,-2.062839904,-0.078446152,0.006298231,0.020880655
113099,SBI PSU Fund - REGULAR PLAN -Growth,-0.841516322,1.031800626,-2.062849346,-0.329902375,0.002538807,0.105982461
120267,LIC MF Large Cap Fund-Direct Plan-Growth,-0.656933922,1.18920072,-2.063082157,-0.324796007,0.002171457,0.071793112
118870,Taurus Large Cap Fund - Direct Plan - Growth,-0.58021701,1.029316642,-2.064323096,-0.336052974,0.00219241,0.073302513
101209,Taurus Large Cap Fund - Regular Plan - Growth,-0.576626852,1.025638515,-2.066050743,-0.335574648,0.00219115,0.073171381
141778,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Growth Option,0.002184574,-0.559139154,-2.066528016,-0.004532217,0.00529218,0.000508613
150376,Edelweiss Focused Fund - Direct Plan - Growth,-0.630751548,1.094968818,-2.069846661,-0.241685268,0.004573392,0.075109432
148594,DSP Value Fund - Regular Plan - Growth,-0.715569334,1.352901683,-2.071220946,-0.214478215,0.002832571,0.069009939
146513,Nippon India Nifty Next 50 Junior BeES FoF - Direct Plan - Growth Plan - Growth Option,-0.819537399,1.229186205,-2.071257979,-0.336645298,0.002274884,0.086993143
119549,Sundaram Diversified Equity (ELSS) Direct Plan - Growth,-0.618636595,1.03360051,-2.071809209,-0.362637024,0.002207759,0.07811463
146514,Nippon India Nifty Next 50 Junior BeES FoF - Growth Plan - Growth Option,-0.810785246,1.222103977,-2.07283811,-0.335445101,0.002270544,0.086628899
120285,HDFC Childrens Fund - Growth Plan,-0.501874945,1.04737996,-2.075448567,-0.311339752,0.002154243,0.062647387
116051,Union ELSS Tax Saver Fund - Growth Option,-0.784491137,1.279445653,-2.078481578,-0.374487004,0.002233451,0.080280877
150440,quant Large Cap Fund - Growth Option - Direct Plan,-0.621690999,1.138269664,-2.078659591,-0.252210319,0.004712897,0.071517532
147473,Kotak Focused equity Fund- Direct Plan- Growth option,-0.724524085,1.167273879,-2.079099091,-0.371239121,0.002240276,0.081293342
112932,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,-0.814826697,1.282263481,-2.079444604,-0.403052479,0.002239136,0.083240573
118834,Mirae Asset Large & Midcap Fund - Direct Plan - Growth,-0.849108852,1.310967111,-2.080720787,-0.407347889,0.002254952,0.084895585
119019,DSP Aggressive Hybrid Fund - Direct Plan - Growth,-0.61474729,1.173011233,-2.080977727,-0.30400061,0.002182632,0.068700771
101853,Sundaram Diversified Equity (ELSS) Regular Plan - Growth,-0.600521824,1.018690775,-2.081593752,-0.361196766,0.002199878,0.077300469
144206,UTI Fixed Term Income Fund Series XXIX-XIV (1131 days) - Direct Plan - Growth Option,-0.237012982,1.75412673,-2.081684861,-0.067830841,0.006178083,0.017718456
151824,Canara Robeco Multi Cap Fund - Direct Plan - Growth Option,-0.677140619,1.163943275,-2.081773111,-0.233355307,0.007651797,0.076292206
119307,Union ELSS Tax Saver Fund - Direct Plan - Growth Option,-0.806576982,1.297164659,-2.082853253,-0.376512921,0.002246175,0.081584775
144231,UTI Fixed Term Income Fund Series XXIX-XV (1124 days) - Direct Plan - Growth Option,-0.238286393,1.770530096,-2.083262124,-0.067470233,0.006177994,0.017661988
150892,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - Growth,-0.934976583,1.199642777,-2.083304931,-0.339469518,0.005391868,0.102282506
119773,Kotak ELSS Tax Saver Fund-Growth - Direct,-0.777342829,1.230391238,-2.083501592,-0.371485413,0.002270679,0.082920695
103339,Kotak ELSS Tax Saver Fund-Growth,-0.732572906,1.192268616,-2.084713405,-0.366148163,0.002248117,0.080690578
108909,BANDHAN Sterling Value Fund - Regular Plan - Growth,-0.978996864,1.25571259,-2.085159814,-0.453226422,0.002349885,0.102407114
140635,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Growth Option,-0.339456642,3.85386365,-2.085445978,-0.021850529,0.029415724,0.01157142
140640,UTI FTIF Series XXVI-III (1169 Days)- Direct Plan - Growth Option,-0.339478171,3.853851338,-2.085541819,-0.021853062,0.029415724,0.011572722
144201,UTI Fixed Term Income Fund Series XXIX-XIII (1122 days) - Regular Plan - Growth Option,-0.246026687,1.765375198,-2.08568017,-0.069895334,0.006178499,0.018310181
144227,UTI Fixed Term Income Fund Series XXIX-XIV (1131 days) - Regular Plan - Growth Option,-0.247398489,1.781098549,-2.086862278,-0.069561207,0.00617841,0.018260077
127071,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth Direct,-0.402511138,0.82664571,-2.090816778,-0.263743685,0.002269793,0.064131913
118481,BANDHAN Sterling Value Fund-Direct Plan-Growth,-1.015803319,1.286762042,-2.091474824,-0.457072048,0.002371594,0.104007284
138382,PGIM India Hybrid Equity Fund - Growth Option,-0.509808517,1.092099492,-2.092046101,-0.303700777,0.002133643,0.061519934
141247,Union Largecap Fund - Regular Plan - Growth Option,-0.638499257,1.145751089,-2.093763317,-0.364303178,0.002185691,0.073501708
141248,Union Largecap Fund - Direct Plan - Growth Option,-0.660141069,1.167393186,-2.094314401,-0.36645469,0.002195198,0.074603844
100081,DSP Aggressive Hybrid Fund- Regular Plan - Growth,-0.579073658,1.14155749,-2.095622809,-0.299340707,0.002169135,0.066965153
150237,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,-0.128800205,0.789891418,-2.09685654,-0.077572668,0.003902872,0.021538607
147477,Kotak Focused Equity Fund- Regular plan _ Growth Option,-0.666437725,1.118697473,-2.100234911,-0.363852556,0.002216716,0.078816023
151117,HSBC Low Duration Fund - Direct Growth,-0.087766234,0.510804955,-2.100765196,-0.067932544,0.005164442,0.022737861
102394,UTI Mid Cap Fund-Growth Option,-0.990832776,1.406756355,-2.102233085,-0.416750822,0.00228683,0.093274316
106871,LIC MF Large Cap Fund-Regular Plan-Growth,-0.611368672,1.157235047,-2.102408131,-0.320081209,0.002157129,0.069967823
105989,DSP Small Cap Fund - Regular - Growth,-1.11299627,1.388292947,-2.10296438,-0.43802755,0.002366261,0.106204823
122640,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,-1.031445247,1.514577262,-2.106331553,-0.401051394,0.002264592,0.090361038
146575,UTI Children's Equity Fund - Regular Plan - Growth Option,-0.522863434,1.05290042,-2.10659064,-0.31565149,0.002166655,0.065899308
147206,Mirae Asset Focused Fund Direct Plan Growth,-0.846213562,1.327752202,-2.107229817,-0.417166096,0.002188469,0.084600822
145819,Shriram ELSS Tax Saver Fund - Direct Growth,-0.675634047,1.254709087,-2.109009579,-0.316831838,0.002208544,0.071539642
150711,SBI CRISIL IBX Gilt Index - June 2036 Fund - Regular Plan - Growth,-0.125268657,0.732983314,-2.109444266,-0.074710253,0.004888682,0.022709947
140520,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Growth Option,-0.001171889,0.746173518,-2.110461352,-0.000231332,0.011494846,0.000208797
120726,UTI Mid Cap Fund-Growth Option- Direct,-1.021559424,1.432238321,-2.111704132,-0.420320726,0.002304139,0.094881413
142767,Kotak FMP Series 218-Regular Plan-Growth Option,0.00368844,-0.570101011,-2.11185771,-0.008709025,0.002818696,0.000860707
144838,Sundaram Services Fund Regular Plan - Growth,-0.820034663,1.203173751,-2.1129396,-0.349071853,0.002257374,0.090717417
144835,Sundaram Services Fund Direct Plan - Growth,-0.862087148,1.23709614,-2.113404396,-0.353684378,0.002279112,0.092774806
122639,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,-1.061682252,1.538038385,-2.113848566,-0.404963419,0.002280197,0.091918089
119659,Aditya Birla Sun Life Pure Value Fund - Growth - Direct Plan,-0.811601986,1.17628791,-2.114275523,-0.390628352,0.002327602,0.091894767
108167,Aditya Birla Sun Life Pure Value Fund - Growth Option,-0.777355224,1.145200445,-2.11440423,-0.386040269,0.002309478,0.090411935
120685,ICICI Prudential Regular Gold Savings Fund (FOF) - Direct Plan -  Growth,-0.583373878,1.224172903,-2.114555501,-0.283666909,0.002142307,0.063477971
119212,DSP Small Cap Fund - Direct Plan - Growth,-1.141395519,1.414330205,-2.117617228,-0.441368961,0.002384721,0.107654587
147203,Mirae Asset Focused Fund Regular Plan Growth,-0.797270029,1.287127512,-2.119124707,-0.410980966,0.002173222,0.082687547
108596,BANDHAN Core Equity Fund - Regular Plan - Growth,-0.841666469,1.254427216,-2.120074337,-0.392807193,0.002328305,0.08960771
142404,Kotka FMP Series 215-Regular Plan-Growth Option,-0.256405829,1.784697439,-2.120395308,-0.070746259,0.006628375,0.019190216
142406,Kotak FMP Series 216-Direct Plan-Growth Option,-0.250923344,1.780797895,-2.120833792,-0.069476872,0.006628118,0.018824905
118419,BANDHAN Core Equity Fund-Direct Plan-Growth,-0.884385322,1.289358191,-2.120927726,-0.397719044,0.002353596,0.091641785
151920,NJ Flexi Cap Fund - Regular Plan - Growth Option,-1.177380587,1.923590985,-2.124068491,-0.254804712,0.008347112,0.081897828
140172,Edelweiss Large & Mid Cap Fund - Regular Plan - Growth Option,-0.728680878,1.18078859,-2.125354899,-0.351194845,0.002252463,0.082622135
119709,SBI ESG Exclusionary Strategy Fund - Direct Plan -Growth,-0.669351707,1.147799655,-2.127158718,-0.374420621,0.002197623,0.07814261
140225,Edelweiss Mid Cap Fund - Regular Plan - Growth Option,-1.038326111,1.381776722,-2.127288526,-0.403656051,0.002375952,0.100698275
125305,PGIM India Midcap Opportunities Fund - Regular Plan - Growth Option,-1.115952123,1.504751956,-2.127339759,-0.456597898,0.002283946,0.099384174
140175,Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option,-0.78204543,1.22843225,-2.127529936,-0.357804085,0.002280059,0.085321048
147559,SBI Fixed Maturity Plan (FMP) - Series 14 (384 Days) - Direct Plan - Growth,0.010688194,-1.404953544,-2.127676133,-0.026535511,0.000864002,0.001019642
146193,Edelweiss Small Cap Fund - Regular Plan - Growth,-1.145413712,1.447453187,-2.128744688,-0.421323374,0.002396505,0.10611607
147541,ITI ELSS Tax Saver Fund - Direct Plan - Growth Option,-0.726209482,1.153147945,-2.130419221,-0.377564564,0.002292928,0.084516536
114931,Mirae Asset Great Consumer Fund - Regular Plan - Growth option,-0.734766491,1.146552643,-2.130625724,-0.327325803,0.002266298,0.086012632
106170,quant Infrastructure Fund - Growth Option,-1.436693231,1.576181983,-2.131769385,-0.468474697,0.002543348,0.122404571
140524,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Growth Option,-0.001215822,0.782824079,-2.133392591,-0.000229031,0.011494846,0.000208726
143755,Nippon India Fixed Horizon Fund XXXVII- Series 12- Growth Option,-0.241543675,1.757376015,-2.133516124,-0.068679087,0.006541465,0.018472541
135654,Navi ELSS Tax Saver Fund- Direct Plan- Growth Option,-0.602736276,1.039716778,-2.133734467,-0.357072697,0.002204971,0.077920616
151058,HSBC Equity Savings Fund - Regular Growth,-0.36426958,0.873612715,-2.134106878,-0.180525986,0.005145006,0.05605571
109830,quant Flexi Cap Fund - Growth Option - Regular Plan,-1.277146439,1.59178951,-2.134257182,-0.447555453,0.002416437,0.107870214
150584,WhiteOak Capital Mid Cap Fund Direct Plan Growth,-0.869816346,1.207534333,-2.13481412,-0.313916766,0.004914923,0.096869682
101271,LIC MF Children's Fund-Direct Plan-Growth,-0.465236907,1.019521865,-2.135553686,-0.306787959,0.002145532,0.061388616
118837,Mirae Asset Great Consumer Fund - Direct Plan - Growth,-0.78952272,1.196734474,-2.135716207,-0.334398977,0.002294742,0.08875853
143757,Nippon India Fixed Horizon Fund XXXVII- Series 15- Direct Plan- Growth Option,-0.232236239,1.749905215,-2.136456644,-0.066553398,0.006541051,0.017861144
119602,Sundaram Global Brand Fund Direct Plan - Growth,-0.627181145,1.152233908,-2.136624578,-0.32234563,0.00218722,0.073262257
120158,Kotak Equity Opportunities Fund - Growth - Direct,-0.794913271,1.275609876,-2.138130651,-0.378118193,0.002290539,0.083933599
145820,Shriram ELSS Tax Saver Fund - Regular Growth,-0.611429629,1.202066291,-2.138358806,-0.308358656,0.002183096,0.068517005
143643,Nippon India Fixed Horizon Fund XXXVII- Series 10- Growth Option,-0.242388312,1.758676375,-2.138569363,-0.068966069,0.006541564,0.018567303
120152,Kotak Bluechip Fund - Growth - Direct,-0.699278218,1.213653646,-2.138898633,-0.382555974,0.002219162,0.077632785
103234,Kotak Equity Opportunities Fund - Growth,-0.753909456,1.241964704,-2.13993836,-0.37330952,0.002268589,0.081829695
143641,Nippon India Fixed Horizon Fund XXXVII- Series 12- Direct Plan- Growth Option,-0.236036907,1.753809857,-2.140913601,-0.067521738,0.006541278,0.018150821
143901,Nippon India Fixed Horizon Fund XXXVII- Series 9- Growth Option,-0.240751371,1.753513086,-2.141122681,-0.068856154,0.006541515,0.018518297
115833,ICICI Prudential Regular Gold Savings Fund (FOF) - Growth,-0.569650617,1.215079094,-2.142477522,-0.283273299,0.002139987,0.063273233
120833,quant Infrastructure Fund - Growth Option-Direct Plan,-1.477880971,1.608345383,-2.142978165,-0.473113531,0.00257779,0.124044529
147490,Union Focused Fund - Regular Plan - Growth Option,-0.709810168,1.282383735,-2.144091711,-0.368544601,0.002200139,0.074759657
151791,quant BFSI Fund - Growth Option - Direct Plan,-0.796748361,1.214149937,-2.144319844,-0.226380765,0.007231447,0.088641715
151788,quant BFSI Fund - Growth Option - Regular Plan,-0.744448149,1.171864415,-2.144965699,-0.217264808,0.007218942,0.085837522
104523,SBI ESG Exclusionary Strategy Fund - Regular Plan - Growth,-0.642377767,1.125905831,-2.145243678,-0.371167546,0.002188252,0.077101849
143899,Nippon India Fixed Horizon Fund XXXVIII- Series 1- Direct Plan- Growth Option,-0.231688894,1.746195418,-2.145280933,-0.066806522,0.006541116,0.01793066
148519,Nippon India Nifty SDL Plus G-Sec-Jun 2029 Maturity 70:30 Index Fund-Regular Plan-Growth Option,-1.060197626,1.324514368,-2.14562263,-0.353116379,0.002738761,0.108189029
148518,Nippon India Nifty Smallcap 250 Index Fund - Direct Plan - Growth Option,-1.038201369,1.3104608,-2.145641695,-0.348701402,0.002726295,0.107081511
119071,DSP Midcap Fund - Direct Plan - Growth,-0.830450432,1.285956976,-2.147530024,-0.393375607,0.002247445,0.087362741
147492,Union Focused Fund - Direct Plan - Growth Option,-0.736071614,1.307067753,-2.150114149,-0.372488408,0.002212928,0.076275176
104481,DSP Midcap Fund - Regular Plan - Growth,-0.797548064,1.258526723,-2.150194735,-0.389552067,0.00223155,0.085836489
151917,NJ Flexi Cap Fund - Direct Plan - Growth Option,-1.233002816,1.965720482,-2.150466,-0.262484775,0.00835951,0.08497176
146656,SBI Debt Fund Series C - 46 (376 Days) - Regular Plan - Growth,0.008653114,-1.236900602,-2.150524428,-0.024881334,0.000905608,0.000947724
102528,ICICI Prudential MidCap Fund - Growth,-0.917991954,1.277551807,-2.15111197,-0.428690653,0.002331078,0.097369536
125307,PGIM India Midcap Opportunities Fund - Direct Plan - Growth Option,-1.168519744,1.549312112,-2.151216152,-0.462896254,0.002309105,0.102207065
104908,Kotak Emerging Equity Scheme - Growth,-0.909965583,1.274312941,-2.151825107,-0.406639439,0.002331347,0.09679559
118424,BANDHAN Flexi Cap Fund-Direct Plan-Growth,-0.617521697,1.088100514,-2.153004212,-0.330604178,0.002208178,0.076971122
147183,ITI Multi Cap Fund - Direct Plan - Growth Option,-0.58476375,0.958583624,-2.153533162,-0.341276905,0.002271403,0.082756427
127073,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth,-0.379056486,0.800885041,-2.153599332,-0.259759853,0.002266777,0.064209367
114458,Kotak Bluechip Fund - Growth,-0.657567956,1.17933947,-2.15439885,-0.377872313,0.002201124,0.075670682
139781,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth,-0.693964183,1.172785813,-2.154505641,-0.351007454,0.002255538,0.080309277
140228,Edelweiss Mid Cap Fund - Direct Plan - Growth Option,-1.086177994,1.426806203,-2.155017187,-0.4098315,0.002409205,0.103344288
150624,Kotak Business Cycle - Direct Plan - Growth,-0.454231516,0.803549955,-2.155811289,-0.260928479,0.004914203,0.07676705
118617,Edelweiss Large Cap Fund - Direct Plan-Growth option,-0.678847842,1.217923568,-2.155843591,-0.364993216,0.002229029,0.075695382
115270,Union Flexi Cap Fund - Growth Option,-0.764723848,1.299616477,-2.1567958,-0.37372449,0.002224264,0.079946266
120381,ICICI Prudential MidCap Fund - Direct Plan -  Growth,-0.94907653,1.304601751,-2.156978707,-0.432106216,0.002349556,0.098848223
146196,Edelweiss Small Cap Fund - Direct Plan - Growth,-1.195115017,1.493284809,-2.159611859,-0.427328171,0.002431493,0.10887859
119292,Union Flexi Cap Fund - Direct Plan - Growth Option,-0.795697208,1.326213833,-2.159938731,-0.377358491,0.002240993,0.081634821
120760,UTI Multi Asset Allocation Fund - Direct Plan - Growth Option,-0.519951145,1.167891311,-2.160337363,-0.273189943,0.002193261,0.060587275
144905,Shriram Flexi Cap Fund - Direct Growth,-0.621255656,1.170025474,-2.161365201,-0.31938115,0.002220701,0.072294111
143562,UTI Fixed Term Income Fund Series XXIX-V (1113 days) - Regular Plan - Growth Option,-0.240333587,1.756982046,-2.162273942,-0.068782476,0.006628135,0.018631919
143567,UTI Fixed Term Income Fund Series XXIX-VI (1135 days) - Direct Plan - Growth Option,-0.236773861,1.753940184,-2.163218463,-0.067969502,0.006627973,0.018395817
119350,BANK OF INDIA Large & Mid Cap Equity Fund Direct Plan-Growth,-0.802320035,1.3427396,-2.163893502,-0.350160624,0.002265459,0.081450068
119775,Kotak Emerging Equity Scheme - Growth - Direct,-0.950757598,1.311441892,-2.165550856,-0.411611917,0.002355879,0.09889831
146577,Aditya Birla Sun Life Retirement Fund-The 30s Plan-Direct Growth,-0.464851038,0.997944303,-2.1659696,-0.307838008,0.00214861,0.063556444
111937,Edelweiss Large Cap Fund -Plan C - Growth option,-0.625684161,1.169437619,-2.167326529,-0.357404245,0.002205743,0.073046965
120843,quant Flexi Cap Fund - Growth Option-Direct Plan,-1.30357745,1.624871255,-2.168164795,-0.451288279,0.002439483,0.109574602
143176,SBI Long Term Advantage Fund - Series VI - Direct Plan - Growth,-0.841013147,1.304273338,-2.169224839,-0.379468818,0.002301757,0.088112691
108594,BANDHAN Flexi Cap Fund - Regular Plan - Growth,-0.592186974,1.065773976,-2.16937276,-0.327526132,0.002197841,0.075932492
143178,SBI Long Term Advantage Fund Series V - Regular Plan - Growth,-0.857300137,1.319262941,-2.169497605,-0.382147978,0.002309524,0.088809707
139783,Mahindra Manulife ELSS Tax Saver Fund- Regular Plan - Growth,-0.636254385,1.12066444,-2.170209346,-0.343677779,0.002228975,0.077616947
102431,Nippon India Pharma Fund-Growth Plan-Growth Option,-1.216963829,1.727243854,-2.170631233,-0.428199618,0.002246924,0.096340699
102432,Nippon India Pharma Fund-Growth Plan-Bonus Option,-1.2169636,1.727244258,-2.170632006,-0.428199618,0.002246924,0.096340692
111940,Edelweiss Large Cap Fund - Regular Plan - Growth Option,-0.624041271,1.169025374,-2.17172686,-0.357454017,0.002205343,0.073028824
110603,BANK OF INDIA Large & Mid Cap Equity Fund Regular Plan- Growth,-0.763908065,1.311413819,-2.172182704,-0.345217173,0.002247991,0.079707176
111935,Edelweiss Large Cap Fund -Plan B - Growth option,-0.625154001,1.171134456,-2.172435941,-0.35748676,0.002205737,0.073051134
110599,BANK OF INDIA Large & Mid Cap Equity Fund Eco Plan- Growth,-0.783731784,1.329668587,-2.173062564,-0.348101266,0.002257202,0.080685596
118485,BANDHAN Asset Allocation Fund Of Fund-Aggressive Plan-Direct Plan-Growth,-0.360284997,0.794339806,-2.173112562,-0.296980294,0.002200013,0.062090021
119133,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option,-0.555254018,1.045518281,-2.173875513,-0.353097681,0.002194518,0.0727268
119769,Kotak India EQ Contra Fund - Growth - Direct,-0.79361403,1.257396225,-2.174208638,-0.389416737,0.002323687,0.086444652
149777,ICICI PRUDENTIAL SILVER ETF FUND OF FUND - Growth,-0.469968541,0.766386439,-2.175249459,-0.253530398,0.003724364,0.084029112
135812,Tata India Pharma & Healthcare Fund-Regular Plan-Growth,-1.173071206,1.733532431,-2.176595923,-0.400876835,0.002244663,0.092783328
147544,ITI ELSS Tax Saver Fund - Regular Plan - Growth Option,-0.647990239,1.09365083,-2.177207839,-0.368398592,0.002257516,0.081262353
103040,Kotak India EQ Contra Fund - Growth,-0.746031848,1.216773193,-2.17757884,-0.383897587,0.00229646,0.08410491
118758,Nippon India Pharma Fund - Direct Plan Growth Plan - Bonus Option,-1.246801335,1.74784733,-2.178233757,-0.431910604,0.002262305,0.097880905
118759,Nippon India Pharma Fund - Direct Plan Growth Plan - Growth Option,-1.24680081,1.74784684,-2.178234099,-0.431910819,0.002262305,0.097880907
150661,LIC MF Multi Cap Fund-Regular Plan-Growth,-0.578102706,0.910004116,-2.18405253,-0.268743013,0.005108588,0.087402621
145208,Tata Small Cap Fund-Regular Plan-Growth,-1.138851712,1.421906925,-2.18499117,-0.41305263,0.002424706,0.110241579
119255,Tata Retirement Savings Fund- Conservative Plan-Regular Plan-Growth Option,-0.56915567,1.16343592,-2.185888043,-0.301452117,0.002182856,0.067362197
106370,Sundaram Global Brand Fund Regular Plan - Growth,-0.595863663,1.129696019,-2.186109305,-0.320081235,0.002178527,0.072636834
111599,UTI Multi Asset Allocation Fund - Regular Plan - Growth Option,-0.489606335,1.143954768,-2.187058456,-0.269497248,0.002180952,0.058965542
135655,Navi ELSS Tax Saver Fund- Regular Plan- Growth Option,-0.535843422,0.980687312,-2.187317577,-0.349223061,0.002178511,0.075286814
112039,Quantum Equity Fund of Funds - Direct Plan Growth Option,-0.640460686,1.152539401,-2.189128393,-0.352508781,0.002208882,0.076631559
140296,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Direct Plan,-0.521302906,1.035154253,-2.190865428,-0.308997912,0.002153749,0.069502513
120166,Kotak Flexicap Fund - Growth - Direct,-0.612696377,1.106905322,-2.191112499,-0.367205756,0.002220075,0.076401035
146493,SBI Debt Fund Series C - 44 (378 Days) - Direct Plan - Growth,0.009239674,-1.259778181,-2.191676747,-0.026173455,0.000927774,0.001012602
141063,Quantum Equity Fund of Funds - Regular Plan Growth Option,-0.632024691,1.144986685,-2.192790405,-0.351485773,0.002205333,0.076248352
135810,Tata India Pharma & Healthcare Fund-Direct Plan-Growth,-1.221017903,1.768894997,-2.194409429,-0.407697268,0.002270791,0.095419551
120261,LIC MF Aggressive Hybrid Fund-Direct Plan-Growth,-0.444209318,1.047206957,-2.196444672,-0.267828519,0.002148259,0.058691491
151054,HSBC Money Market Fund - Direct Growth,-0.082089969,0.516940371,-2.210726873,-0.066007399,0.005163869,0.022114874
147306,DSP Quant Fund - Direct Plan - Growth,-0.683063513,1.300976427,-2.21078765,-0.372753221,0.002160784,0.073120377
152027,HSBC Consumption Fund - Regular Growth,-1.019909187,1.668928847,-2.213222449,-0.265980968,0.008204057,0.085201743
144902,Shriram Flexi Cap Fund - Regular Growth,-0.555391468,1.115812039,-2.214279426,-0.31127366,0.002193739,0.069428905
147748,Union Large & Midcap Fund - Regular Plan - Growth Option,-0.796650423,1.314503977,-2.214769783,-0.387616624,0.002244831,0.084554009
145206,Tata Small Cap Fund-Direct Plan-Growth,-1.195080097,1.474027767,-2.215413288,-0.421614312,0.002464265,0.113147727
112332,BANDHAN Asset Allocation Fund - Regular Plan - Aggressive Plan - Growth,-0.332039622,0.761397359,-2.217144805,-0.293308191,0.002190928,0.060907719
112090,Kotak Flexicap Fund - Growth,-0.578225116,1.077905508,-2.218821212,-0.363186442,0.002206102,0.074978768
148609,HDFC Dividend Yield Fund - Growth Option Direct Plan,-0.746947552,1.198591191,-2.221420863,-0.299202859,0.002811617,0.08720665
129201,HSBC Managed Solutions - Growth - Dividend Direct,-0.432122776,0.919432391,-2.221512149,-0.330050707,0.002180397,0.065771202
115943,Tata Retirement Savings Fund- Moderate Plan -Direct Plan-Growth Option,-0.517539798,1.11712404,-2.221628291,-0.295009752,0.002163838,0.064835592
119231,Tata Equity P/E Fund -Direct Plan Growth Option,-0.735514646,1.222130765,-2.222989133,-0.371207116,0.002310777,0.08427732
150651,HDFC FMP 1344D October 2018 (1) - Growth Option - Direct Plan,-0.094587469,0.624668084,-2.22345765,-0.065898295,0.004911228,0.021208643
129199,HSBC Managed Solutions - Growth - Dividend,-0.416017817,0.89733798,-2.224596736,-0.328450795,0.002173491,0.064969108
147750,Union Large & Midcap Fund - Direct Plan - Growth Option,-0.831566581,1.346452149,-2.225723883,-0.392107473,0.002264651,0.08659187
147303,DSP Quant Fund - Regular Plan - Growth,-0.657911821,1.280683846,-2.226405735,-0.369792479,0.002152812,0.072049306
147184,ITI Multi Cap Fund - Regular Plan - Growth Option,-0.505324892,0.888218756,-2.230881466,-0.344844192,0.002236289,0.079951566
101672,Tata Equity P/E Fund - Regular Plan -Growth Option,-0.694889724,1.185572838,-2.232982377,-0.366036625,0.002290219,0.082446585
116547,Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Regular Plan- Growth Option,-0.500888855,0.998750932,-2.235264613,-0.346038544,0.00217591,0.070617582
142097,UTI FTIF Series XXVIII-III (1203 Days) - Direct Plan - Growth Option,0.003469603,-0.454075715,-2.238928862,-0.014651126,0.003051061,0.001077684
120392,Invesco India Largecap Fund - Direct Plan - Growth,-0.709331953,1.232568883,-2.244445363,-0.353960396,0.002232741,0.081366773
140295,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Regular Plan,-0.492031412,1.012548745,-2.247101808,-0.305418269,0.002146341,0.068785891
148507,Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth,-0.524561497,1.1114556,-2.247451046,-0.23960498,0.002573597,0.066818122
144546,Tata Flexi Cap Fund-Direct Plan-Growth,-0.61658782,1.180951839,-2.254658711,-0.33071732,0.00220062,0.074155488
152001,LIC MF Mid Cap Fund-Regular Plan-Growth,-0.665678662,1.02908422,-2.262001576,-0.271975614,0.007649141,0.092173558
151060,HSBC Equity Savings Fund - Direct Growth,-0.371525585,0.908136007,-2.264152766,-0.187178898,0.005151241,0.058350326
112098,Invesco India Largecap Fund - Growth,-0.662647915,1.19325818,-2.264337384,-0.348686244,0.002210622,0.079211691
152032,HSBC Consumption Fund - Direct Growth,-1.053726348,1.706912755,-2.265528457,-0.273531509,0.008214623,0.088102
142243,Kotak FMP Series 213-Regular Plan-Growth Option,-0.232874483,1.833665604,-2.268121726,-0.064823832,0.007097227,0.018145455
120764,UTI Credit Risk Fund - Direct Plan - Growth Option,0.165877109,-0.325817313,-2.268750991,-0.328172329,0.002132449,0.072761034
142241,Kotak FMP Series 214-Direct Plan-Growth Option,-0.221199851,1.825688748,-2.271675769,-0.061998759,0.007096724,0.017338206
120490,JM Large Cap Fund (Direct) - Growth Option,-0.617585252,1.304135122,-2.273799612,-0.246336259,0.002236965,0.067830691
100323,LIC MF Aggressive Hybrid Fund-Regular Plan-Growth,-0.401066771,1.009105083,-2.273892899,-0.262121141,0.002135775,0.056931159
112359,BANK OF INDIA Manufacturing & Infrastructure Fund-Growth,-0.968468944,1.434949881,-2.275167725,-0.357683983,0.002414823,0.096730206
120079,HSBC Tax Saver Equity Fund - Growth Direct,-0.756593431,1.262367566,-2.27747422,-0.354749353,0.002250218,0.085986434
